price,bedrooms,bathrooms,sqft_living,sqft_lot,floors,condition,grade,sqft_basement,yr_built,zipcode,lat,long
518000,4,2.25,2640,34870,1,3,8,870,1977,98027,47.4688,-122.009
1.09E+06,3,2.75,3170,34850,1,5,9,0,1957,98033,47.6611,-122.169
550000,4,1,1660,34848,1,1,5,730,1933,98052,47.6621,-122.132
500000,3,2.5,2410,34848,1.5,3,8,0,1976,98006,47.5694,-122.12
1.15E+06,3,2.25,3250,34848,1,3,10,990,2006,98005,47.6077,-122.158
999000,7,4,3150,34830,1,3,9,0,1957,98007,47.6029,-122.147
377000,3,1.75,1820,34800,1,4,6,0,1967,98027,47.4616,-121.98
1.34E+06,4,3.75,2130,34689,1.5,3,9,0,1955,98136,47.5489,-122.398
424000,3,2.5,2200,34680,2,3,9,0,1985,98092,47.3139,-122.116
790000,3,2.5,3040,34670,2,4,10,0,1983,98072,47.7565,-122.129
965000,4,2.25,3160,34560,1,4,10,0,1981,98072,47.7337,-122.132
536000,3,2.75,2290,34548,2,4,7,0,1984,98042,47.3691,-122.163
525000,3,2.5,2190,34528,2,3,8,0,1994,98027,47.4594,-121.986
1.02E+06,3,2.5,2920,34527,1,4,9,1120,1954,98116,47.5799,-122.4
775000,4,2.5,3890,34513,2,3,10,0,1996,98077,47.7749,-122.048
605000,5,1.75,3240,34510,2,4,7,550,1963,98029,47.5529,-122.027
299500,3,1.75,1810,34500,1,3,8,580,1980,98032,47.3707,-122.275
620000,4,2.5,2720,34498,1,5,7,1360,1966,98075,47.5832,-122.02
1.47E+06,4,3.25,5010,34460,2,3,12,0,1988,98006,47.5469,-122.127
1.92E+06,4,2.5,3070,34412,1,4,9,1000,1950,98039,47.64,-122.24
998000,3,3.75,3710,34412,2,3,10,800,1978,98075,47.5888,-122.04
299000,2,1.75,1250,34395,1,4,7,0,1950,98003,47.2802,-122.316
625000,4,2.5,2601,34335,2,3,9,0,1995,98072,47.742,-122.087
480000,4,2.25,3250,34293,2,4,9,0,1983,98042,47.3496,-122.094
720000,4,2.5,2440,34290,2,3,9,0,1987,98053,47.6685,-122.044
655000,4,2.5,3340,34238,1,4,8,1280,1977,98077,47.7654,-122.076
540000,4,2.5,2050,34222,2,4,8,0,1989,98077,47.7572,-122.022
635000,5,3.25,3710,34200,2,3,8,1200,1986,98074,47.6101,-122.047
320000,3,2,1550,34175,1.5,3,7,0,1999,98045,47.4855,-121.698
210000,2,1,750,34133,1,3,6,0,1950,98168,47.4781,-122.294
682000,4,2.25,2450,34092,2,4,8,0,1980,98075,47.5751,-122.049
339950,3,2.5,2390,34041,1,3,8,550,1984,98042,47.3546,-122.081
615000,4,2.75,3120,34040,2,3,9,0,1997,98010,47.3431,-122.03
615000,4,1.5,2650,34000,2,4,7,0,1930,98028,47.7516,-122.237
785000,3,2.5,2930,33981,2,3,9,0,2000,98059,47.5151,-122.12
900000,3,3.25,3870,33980,2,3,10,720,1991,98006,47.5589,-122.117
1.05E+06,4,3,2920,33976,1,5,8,1460,1964,98008,47.6164,-122.104
840000,3,2.5,3050,33920,1,3,8,0,2004,98052,47.7034,-122.072
290000,3,1,1210,33919,1,3,7,0,1954,98058,47.4375,-122.184
239950,3,1,1900,33888,1.5,4,5,0,1942,98001,47.2738,-122.271
911100,4,3.25,3330,33826,2,5,8,0,1924,98155,47.7596,-122.275
575000,3,2.25,3800,33825,1,4,10,470,1976,98042,47.3797,-122.152
352000,2,0.75,760,33801,1,4,4,0,1931,98059,47.4703,-122.076
585000,3,2.5,2330,33750,2,3,9,0,1983,98045,47.4787,-121.723
369900,4,2.5,2820,33750,2,4,9,0,1984,98072,47.7387,-122.096
803000,2,1,1440,33747,1.5,3,7,0,1928,98034,47.7223,-122.209
375900,6,1.5,2550,33740,1,4,8,800,1958,98023,47.3222,-122.362
605000,4,3.25,2885,33671,2,4,8,0,1984,98027,47.5174,-122.046
199129,3,1,860,33664,1,4,6,0,1955,98001,47.295,-122.275
575000,3,2.5,3240,33661,2,3,8,0,2001,98059,47.4785,-122.095
352500,3,2,1920,33630,1,3,8,0,1992,98056,47.4983,-122.167
215000,3,1.5,1100,33600,1,3,7,0,1967,98001,47.3185,-122.29
535000,4,2.25,2620,33578,2,3,7,0,1977,98075,47.5921,-122.013
1.14E+06,3,2.5,2780,33503,1.5,4,8,670,1969,98075,47.5844,-122.081
1.51E+06,5,3,3300,33474,1,3,9,1430,1957,98040,47.5673,-122.21
805000,4,2.5,3450,33460,2,3,9,0,1997,98077,47.7673,-122.1
1.30E+06,5,2.5,4170,33310,2,4,11,0,1991,98006,47.5455,-122.126
633100,4,2.5,2470,33305,2,3,9,0,1993,98053,47.6303,-121.99
355000,1,0.75,530,33278,1,4,4,0,1950,98074,47.6412,-122.079
229500,3,1.75,1770,33224,1,4,8,0,1968,98092,47.3377,-122.194
743700,4,2.5,2610,33206,2,3,10,0,1988,98053,47.6662,-122.057
476000,4,2.5,2740,33158,2,3,9,0,1993,98042,47.3333,-122.074
604000,3,2.5,3240,33151,2,3,10,0,1995,98023,47.3256,-122.378
390000,4,2.25,1770,33132,1,4,8,580,1965,98058,47.4413,-122.151
655000,4,3.5,3420,33106,2,3,9,0,2004,98010,47.3554,-121.986
415000,3,2,2010,33090,1.5,5,8,0,1986,98022,47.2133,-122.007
778000,3,2.25,2260,33080,1,5,9,570,1974,98005,47.6386,-122.183
610000,3,2.5,2260,33042,1,3,9,600,1986,98077,47.7634,-122.086
494950,2,1.75,2220,33000,1,4,8,0,1970,98072,47.7403,-122.129
365000,4,1.75,3080,32997,1.5,4,7,0,1950,98168,47.498,-122.321
1.25E+06,5,5,5000,32909,2,3,10,0,2000,98075,47.6012,-122.022
560000,3,2.5,2780,32880,1,3,9,0,1993,98045,47.4798,-121.727
1.60E+06,5,3.25,4320,32840,2,3,12,0,1990,98006,47.5461,-122.122
775000,3,2.5,3550,32807,2,3,9,0,1989,98077,47.7292,-122.082
620000,4,2.5,2690,32780,2,3,9,0,1998,98014,47.6612,-121.955
630000,3,2.5,2320,32772,2,3,9,0,1992,98053,47.6304,-121.988
580000,3,2.75,2660,32757,1,4,8,0,1975,98077,47.7649,-122.098
400000,3,2.5,2090,32718,2,3,7,540,1919,98070,47.3338,-122.511
340000,4,2.5,2020,32710,1,3,7,950,1941,98168,47.4969,-122.33
194820,3,1.5,1100,32700,1,3,7,0,1967,98001,47.3186,-122.289
290000,3,1,1480,32700,1,4,6,100,1942,98168,47.4949,-122.327
1.40E+06,5,3.25,4140,32700,1,3,10,1950,1973,98177,47.7633,-122.369
238000,3,1,1470,32670,1,3,7,450,1958,98042,47.3811,-122.144
1.30E+06,6,3.5,6563,32670,2,3,10,1410,2002,98005,47.6078,-122.157
265000,3,1.75,1820,32666,1,4,7,0,1966,98022,47.1803,-121.974
428000,3,2.5,2230,32660,1,4,8,0,1977,98042,47.3321,-122.105
628990,4,2.5,2540,32647,2,3,9,0,1996,98053,47.6324,-121.988
320000,2,1,1070,32633,1,4,6,0,1930,98059,47.4716,-122.078
597500,3,1.75,2030,32565,1,3,8,430,1981,98052,47.7112,-122.098
410000,3,1.5,1750,32500,1,4,7,0,1966,98027,47.5316,-121.959
590000,4,2.25,2430,32496,1,3,9,0,1993,98077,47.7642,-122.048
392000,5,2.25,3740,32481,1.5,3,8,1500,1958,98198,47.3965,-122.314
860000,3,3.25,4720,32467,2,3,10,1530,1998,98059,47.508,-122.113
465000,4,2.5,3050,32450,1,4,8,1500,1983,98030,47.3626,-122.209
910000,4,2.5,3170,32430,2.5,3,10,0,1989,98053,47.6903,-122.056
860000,4,2,3740,32417,2,3,9,0,2000,98053,47.6728,-122.012
380000,4,2.5,1984,32400,1,3,8,420,1962,98198,47.36,-122.318
808000,3,1.75,2590,32380,1,3,8,0,1951,98177,47.7539,-122.37
440000,3,2,1790,32379,1,3,7,0,2007,98045,47.4826,-121.698
445000,3,1.75,1890,32340,1.5,3,8,0,1976,98070,47.4137,-122.439
712000,4,2.5,3140,32336,1.5,3,10,0,1995,98072,47.7412,-122.087
330000,2,1,1160,32251,1,3,6,580,1963,98010,47.3537,-121.939
230000,3,1,1120,32250,1,4,6,0,1934,98070,47.447,-122.482
632925,3,2.5,2990,32239,2,4,8,0,1978,98077,47.7718,-122.095
282510,4,1,1450,32234,1.5,4,6,0,1932,98030,47.3818,-122.21
795000,4,2.5,2920,32219,2,5,10,0,1995,98077,47.7439,-122.041
179500,3,1,1180,32214,1,3,7,0,1952,98092,47.3313,-122.198
275000,2,1.5,1270,32175,1,4,7,0,1947,98003,47.3347,-122.304
250000,3,2,1560,32137,1,5,7,650,1976,98092,47.3197,-122.117
390000,3,2.25,2270,32112,1,4,8,530,1980,98042,47.3451,-122.094
400000,3,1.5,2390,32109,1,3,7,0,1975,98092,47.3028,-122.102
875000,4,2.5,3470,32109,2,3,10,0,1995,98077,47.7311,-122.036
1.74E+06,3,2.5,4310,32093,1.5,5,10,1800,1982,98177,47.7624,-122.38
1.90E+06,2,2.75,3690,32044,2,3,12,0,1989,98166,47.4485,-122.369
2.88E+06,4,2.5,5760,32033,2,4,12,1370,1994,98177,47.7288,-122.37
598800,1,1,1090,32010,1,4,6,0,1958,98014,47.6928,-121.87
489950,4,2.25,2640,31941,1,4,9,0,1986,98092,47.3099,-122.116
1.12E+06,4,2.5,3180,31931,1,4,10,790,1978,98007,47.6388,-122.149
624500,6,3,3030,31920,1,4,8,1360,1980,98075,47.575,-122.033
640000,4,2,2310,31850,1.5,4,8,0,1984,98072,47.7713,-122.122
286300,2,1,1000,31838,1,3,7,0,1962,98045,47.4789,-121.779
640000,3,2.5,2790,31798,1,5,8,1140,1953,98027,47.5241,-122.039
1.11E+06,3,4,4160,31796,2,3,11,0,1989,98053,47.6635,-122.017
879000,4,2.75,4230,31747,2,4,10,0,1985,98072,47.731,-122.132
600000,4,2.25,2840,31720,1,3,8,1060,1958,98177,47.7505,-122.375
630000,4,2.5,2330,31705,2,4,8,0,1980,98052,47.6471,-122.03
740000,5,5,5774,31675,1,3,11,1284,1984,98003,47.3466,-122.323
315000,3,2.25,1400,31626,1,2,7,260,1987,98092,47.3029,-122.069
605000,4,2.25,2510,31584,2,4,9,0,1979,98074,47.6153,-122.054
1.48E+06,5,4,4770,31570,2,3,12,0,1990,98006,47.5468,-122.123
200000,3,1,2120,31564,1,3,7,900,1942,98168,47.4938,-122.298
399000,3,2,2100,31550,1,3,8,0,2010,98014,47.6907,-121.917
666000,3,2.25,2780,31510,2,3,8,0,1979,98053,47.67,-122.024
265000,2,1,1000,31505,1,3,6,0,1960,98019,47.7659,-121.899
390000,3,2.25,2420,31497,1,4,8,670,1964,98058,47.4422,-122.151
800000,2,2.25,1730,31491,2,4,7,0,1947,98070,47.373,-122.464
399950,4,2,2420,31465,1,3,9,0,1984,98092,47.3131,-122.115
790000,4,3.5,3190,31450,2,3,9,0,2010,98027,47.501,-121.902
610000,5,2.75,2930,31411,1,4,9,1410,1975,98006,47.5576,-122.186
560000,3,2.25,2060,31400,2,3,8,0,1984,98074,47.6216,-122.056
6.89E+06,6,7.75,9890,31374,2,3,13,1030,2001,98039,47.6305,-122.24
1.96E+06,4,4,4430,31353,2,3,12,0,1998,98005,47.6422,-122.157
455000,3,2.75,2720,31314,3,3,8,0,1986,98042,47.3689,-122.163
299950,4,1.75,1560,31299,1,4,7,0,1965,98092,47.3384,-122.164
595000,3,2.75,2150,31238,2,3,9,0,1996,98014,47.6596,-121.96
667000,3,2.75,2216,31215,1,3,9,0,1968,98092,47.3164,-122.199
490000,3,2.75,1990,31200,1,3,8,0,1986,98029,47.5544,-122.035
365000,3,1,1380,30940,2,3,8,0,1976,98042,47.334,-122.106
379000,3,2.5,1740,30886,2,3,8,0,1992,98045,47.46,-121.707
869000,4,3,3740,30884,2,3,9,680,1988,98072,47.7505,-122.117
900000,3,3,2990,30869,2,3,10,0,1951,98155,47.7602,-122.278
428750,3,1,1620,30736,1.5,4,7,0,1911,98006,47.5719,-122.119
729000,3,1.5,1770,30689,1,3,9,0,1953,98177,47.7648,-122.37
899000,4,2.5,3720,30649,2,3,10,0,1988,98053,47.6651,-122.056
399950,3,2.5,2000,30605,2,4,8,0,1989,98042,47.3442,-122.062
633000,5,2.75,3630,30570,2,3,11,0,2000,98058,47.4243,-122.097
715000,4,2.5,2650,30500,1,4,8,970,1960,98029,47.5535,-122.028
275000,4,2,1960,30480,1,4,7,900,1972,98022,47.1924,-121.988
335000,3,2.25,2150,30476,2,3,7,0,1991,98188,47.4605,-122.277
346000,5,1,1790,30456,1,4,7,440,1964,98030,47.3469,-122.195
2.20E+06,3,2,3570,30456,1,3,8,1500,1946,98039,47.6413,-122.24
725000,4,2.5,3420,30410,2,3,9,0,1988,98077,47.7745,-122.088
335000,3,1.75,2390,30409,1,3,7,830,1953,98168,47.4789,-122.296
479000,4,2.5,2370,30378,2,3,8,0,1996,98042,47.3389,-122.066
310000,3,1.75,1880,30346,1,3,8,0,1988,98001,47.3515,-122.291
400200,4,3.5,2260,30250,2,3,7,0,2013,98188,47.4493,-122.281
399888,4,1,2370,30200,1.5,4,7,800,1948,98146,47.5108,-122.366
320000,3,1.75,1510,30185,1.5,3,7,0,1976,98058,47.4118,-122.089
129000,2,1,1150,30184,1,3,6,0,1950,98055,47.4492,-122.2
835000,3,1,3060,30166,1,5,8,0,1959,98027,47.5656,-122.093
280000,2,1.75,1960,30144,1,3,7,980,1957,98031,47.4234,-122.212
1.15E+06,4,2.5,2330,30122,1,3,8,840,1951,98115,47.6843,-122.267
2.23E+06,3,4,4200,30120,2,4,11,600,1933,98112,47.6379,-122.311
470000,4,2.5,1990,30083,2,3,8,0,1998,98155,47.7678,-122.272
575000,3,2,2500,30056,1,5,8,660,1954,98166,47.4468,-122.337
766950,3,2.5,3030,30007,1.5,4,10,0,1992,98077,47.743,-122.036
682000,4,2.5,3030,30000,2,4,9,0,1981,98072,47.7468,-122.112
405000,6,2,2800,29985,1,5,7,1400,1954,98058,47.4398,-122.08
1.05E+06,3,3.5,3190,29982,1,4,8,560,1941,98166,47.458,-122.368
463000,3,2.5,1640,29970,2,3,7,0,1992,98053,47.6359,-121.974
599000,4,2.25,2260,29930,2,4,8,860,1977,98006,47.5689,-122.126
440000,3,1.75,2100,29735,1,4,7,1020,1957,98155,47.7622,-122.302
475000,7,3.5,2870,29699,1,3,7,1350,1961,98125,47.7153,-122.327
350000,3,1.75,1740,29597,1,4,7,0,1965,98059,47.481,-122.115
610000,4,3,2600,29539,1,3,8,0,1994,98028,47.746,-122.231
1.68E+06,4,3.75,7620,29536,2,3,11,1640,2005,98006,47.5571,-122.14
438000,2,2.25,1950,29347,1,3,8,600,1953,98133,47.739,-122.351
261000,3,1.5,1810,29308,1,3,7,860,1983,98042,47.3585,-122.067
190000,1,0.75,930,29258,1,3,6,0,1941,98178,47.4837,-122.236
585000,4,3.25,2400,29252,2,4,8,0,1982,98072,47.743,-122.131
910000,4,2.5,3350,29242,2,3,11,0,1988,98052,47.7197,-122.131
1.01E+06,4,2.5,3760,29224,2,3,11,0,1987,98052,47.7203,-122.128
570000,3,2,1890,29185,1,3,7,420,1949,98006,47.5621,-122.168
725000,4,2.5,2990,29170,2,3,9,0,1999,98059,47.5146,-122.117
715000,4,2.5,2970,29163,2,3,9,0,1993,98053,47.6717,-122.025
835000,4,2.5,3030,29163,2,3,10,0,1998,98053,47.6569,-122.02
460000,3,2,2930,29136,2,3,8,690,1990,98010,47.3102,-122.042
1.88E+06,3,2.5,3280,29111,2,3,11,0,1925,98199,47.6699,-122.416
610000,4,1.75,1830,29110,2,3,8,600,1990,98040,47.5449,-122.215
540000,4,2,1990,29078,2,3,9,0,1984,98074,47.6471,-122.057
857000,4,3,3720,29043,2,3,9,0,1991,98033,47.6907,-122.161
590000,4,2.5,2940,29013,2,3,10,0,1992,98077,47.7635,-122.044
215000,3,1.75,1770,29004,1,3,8,0,1959,98023,47.3204,-122.364
235000,2,1,900,28800,1,1,6,0,1928,98065,47.5245,-121.822
324888,4,1.75,2160,28750,2,4,8,0,1978,98092,47.3212,-122.118
497000,3,1.5,2240,28750,1,3,8,620,1956,98034,47.7137,-122.254
1.20E+06,3,2.5,3430,28718,1.5,3,10,0,1984,98033,47.6477,-122.183
255000,2,1,960,28717,1,4,6,0,1984,98070,47.3356,-122.502
210000,4,1.75,2180,28710,1,3,8,1000,1950,98198,47.405,-122.288
350000,2,1,1220,28703,1,4,7,0,1953,98056,47.4952,-122.172
725000,3,2.5,2620,28703,1,3,10,0,1985,98052,47.7238,-122.114
295000,4,1.75,1800,28650,1,4,7,0,1975,98031,47.3926,-122.166
464000,3,1.75,1630,28600,1,3,8,0,1967,98072,47.7742,-122.14
440000,4,2.25,2600,28600,1,3,8,790,1968,98072,47.7757,-122.139
615000,2,1.75,2040,28593,1.5,4,7,0,1919,98070,47.3979,-122.465
775000,4,2.5,2540,28563,1,3,10,0,1984,98052,47.7185,-122.114
330000,6,2.25,3040,28535,1,3,8,1150,1951,98030,47.3864,-122.223
1.20E+06,5,3,3640,28531,2,3,10,0,1996,98006,47.5502,-122.13
456000,3,1.5,1440,28516,1,4,7,0,1975,98075,47.5829,-122.005
660000,3,2,2570,28500,1,3,9,600,1983,98052,47.7318,-122.138
475000,5,2.5,2300,28480,2,3,6,0,1994,98053,47.6403,-121.964
725000,4,2.5,3300,28433,2,3,9,0,1998,98059,47.5072,-122.112
576000,4,2.5,2440,28405,2,3,8,0,2002,98028,47.7386,-122.238
850000,5,3.5,3450,28324,1,5,8,1100,1972,98033,47.6991,-122.196
675000,4,3,2690,28300,1,3,8,0,1954,98166,47.4458,-122.343
1.25E+06,5,2.75,2960,28300,1,4,9,800,1959,98177,47.7606,-122.37
650000,4,2.5,2630,28298,2,3,8,0,1996,98053,47.6314,-121.968
175000,2,1,1330,28270,1.5,3,6,0,1925,98168,47.4824,-122.274
440000,4,2.5,2800,28254,2,3,9,0,2001,98038,47.3552,-122.063
660000,3,2.5,2680,28243,2,3,9,0,1993,98077,47.7637,-122.05
692000,3,2.5,3490,28213,1.5,3,9,1248,2009,98070,47.365,-122.456
455000,5,2.25,3470,28212,1.5,4,8,680,1978,98042,47.3342,-122.108
3.20E+06,4,3.25,7000,28206,1,4,12,3500,1991,98075,47.5928,-122.086
480000,3,2.5,2450,28185,2,3,9,0,1990,98058,47.4665,-122.122
569950,5,2.75,2510,28185,1,4,7,910,1963,98155,47.7719,-122.282
2.01E+06,6,4.5,3810,28176,1,5,10,0,1969,98177,47.7612,-122.381
3.71E+06,4,3.5,5550,28078,2,4,12,2200,2000,98039,47.6395,-122.234
2.23E+06,3,3,3620,28064,2,5,10,1250,1977,98136,47.5516,-122.398
915000,4,2.5,3510,28052,2,3,10,0,1988,98053,47.6671,-122.057
620000,3,1.75,1680,28046,1,3,8,500,1948,98177,47.7648,-122.37
1.03E+06,5,4,3760,28040,2,3,10,0,1983,98033,47.6489,-122.183
680000,4,2.5,3140,28037,2,4,10,0,1991,98077,47.7304,-122.082
340500,3,2,2270,28025,1,4,7,350,1947,98168,47.4857,-122.318
898000,5,1.5,2680,28014,1,4,8,1230,1963,98004,47.6348,-122.196
1.13E+06,5,2.5,4310,28008,2,3,10,0,1988,98053,47.6662,-122.056
1.30E+06,0,0,4810,28008,2,3,12,0,1990,98053,47.6642,-122.069
760000,4,2.5,2960,28005,2,3,10,0,1989,98072,47.7477,-122.117
595000,3,3.25,3130,28001,1,3,9,920,1985,98072,47.7741,-122.122
326000,3,2.75,1720,28000,1,4,7,0,1958,98058,47.4375,-122.176
340000,3,2.75,1720,28000,1,4,7,0,1958,98058,47.4375,-122.176
675000,3,3,2980,28000,1,3,10,1160,1981,98052,47.7318,-122.139
635000,4,2.5,2570,27972,2,3,8,0,1997,98053,47.6343,-121.969
392400,5,2.5,2520,27951,1.5,3,7,630,1942,98155,47.7733,-122.318
580379,4,2.75,2240,27820,1.5,4,8,0,1976,98075,47.5936,-122.054
185000,5,1.75,1990,27810,1,3,7,0,1955,98023,47.3325,-122.35
625000,4,2.5,3190,27806,2,3,9,0,1997,98010,47.3425,-122.03
243800,3,1,1140,27760,1,4,6,0,1981,98027,47.5372,-121.972
1.90E+06,4,3.25,5080,27755,2,3,11,0,2001,98006,47.5423,-122.111
1.71E+06,3,3,2490,27702,2,3,10,0,2000,98116,47.5596,-122.403
910000,4,3.5,3570,27699,2,3,11,0,1990,98052,47.7173,-122.098
500000,4,2,2760,27631,2,4,8,960,1978,98155,47.7484,-122.291
7.70E+06,6,8,12050,27600,2.5,4,13,3480,1910,98102,47.6298,-122.323
496000,3,3.5,3090,27598,2,4,9,1070,1995,98070,47.3541,-122.453
725000,4,3.25,3940,27591,2,3,9,500,2000,98059,47.5157,-122.116
1.43E+06,4,2.5,3380,27589,2,3,10,0,1966,98004,47.6292,-122.225
340000,3,1,3180,27586,1,3,8,1780,1969,98022,47.1986,-121.967
510000,3,2.5,2300,27566,2,3,9,0,1995,98019,47.7369,-121.96
550000,4,2.5,2150,27540,2,3,8,0,1997,98053,47.637,-121.969
4.49E+06,4,3,6430,27517,2,3,12,0,2001,98004,47.6208,-122.219
530000,3,1,1440,27505,1,3,8,0,1951,98177,47.7553,-122.37
1.28E+06,6,5.25,6160,27490,2,3,11,2120,2007,98074,47.6094,-122.023
398000,3,1.75,1830,27468,1,3,7,0,1954,98028,47.7754,-122.233
137124,3,1,960,27442,1,4,6,0,1970,98058,47.4676,-122.134
575000,4,2.5,2280,27441,2,3,8,0,1996,98072,47.7628,-122.123
699000,4,2.5,3280,27441,2,3,9,0,1996,98053,47.6711,-122.012
325000,3,1.75,1790,27427,1,3,7,660,1978,98065,47.532,-121.761
320000,5,1,1740,27350,1,4,5,0,1958,98059,47.4809,-122.153
410000,4,2.25,2150,27345,2,5,8,0,1976,98059,47.469,-122.121
500000,2,1,1760,27332,1,4,7,460,1951,98198,47.3799,-122.325
358000,3,1.5,1150,27319,1,4,6,0,1976,98070,47.3933,-122.454
1.10E+06,5,2.5,3890,27311,2,3,10,0,1950,98177,47.7291,-122.363
2.70E+06,5,4,4230,27295,2,3,8,1000,1949,98033,47.6803,-122.214
310000,5,1.75,2190,27260,1,4,7,0,1947,98166,47.4546,-122.337
369000,4,2.5,3060,27251,1.5,3,8,0,2008,98022,47.1967,-121.966
450000,3,2.25,2530,27227,2,3,8,0,1987,98056,47.527,-122.193
275000,3,1,1190,27215,1,5,7,0,1943,98059,47.4978,-122.115
280000,3,1.75,1590,27200,1.5,4,6,0,1926,98038,47.4238,-122.052
275000,4,1,1430,27153,1.5,4,5,0,1934,98065,47.5372,-121.744
947500,3,2.75,2980,27144,1.5,5,8,800,1917,98166,47.4522,-122.378
585000,4,1.75,2270,27122,1,5,8,970,1957,98155,47.7637,-122.281
729000,4,2.5,2450,27081,2,3,8,0,1985,98052,47.7177,-122.104
465000,2,1.5,1450,27075,1,3,7,0,1940,98133,47.7281,-122.353
314900,4,1.75,2700,27072,1,3,7,1320,1958,98003,47.2877,-122.293
355000,2,1,1240,27042,1,3,6,240,1943,98070,47.5026,-122.465
157500,3,1,1100,27008,1,3,6,140,1935,98178,47.4963,-122.249
303000,2,1,1100,27007,1,4,6,0,1943,98070,47.4471,-122.473
195000,2,1,1190,27007,1,4,5,0,1910,98027,47.524,-122.04
420000,5,2.75,2540,27007,1,3,8,1020,1980,98058,47.4326,-122.155
537000,3,2,1550,27003,1.5,3,8,0,1982,98074,47.606,-122.056
299900,3,1.75,1470,27000,1,3,7,0,1958,98198,47.3943,-122.311
500000,4,2.5,2230,26989,1,4,8,830,1962,98166,47.4285,-122.345
330000,3,2.5,1600,26977,2,3,8,0,2005,98019,47.7736,-121.901
420000,3,2.25,2520,26943,1,3,7,760,1977,98028,47.7728,-122.25
991500,4,3,3820,26895,2,3,11,0,1995,98072,47.7253,-122.092
287000,3,1,1250,26862,1,3,7,0,1965,98058,47.426,-122.154
262500,3,1.75,2259,26831,1.5,5,7,768,1908,98001,47.2741,-122.266
1.64E+06,5,3.5,4220,26784,1,3,10,2110,1958,98004,47.6003,-122.206
820000,4,2.5,3260,26772,2,3,9,0,2007,98027,47.5115,-122.031
985000,2,2.5,2720,26761,2,3,7,0,1990,98166,47.4499,-122.376
1.16E+06,4,2.5,2960,26742,1,3,8,1480,1949,98115,47.6846,-122.268
630000,4,2.5,2290,26720,2,3,8,0,1977,98177,47.7502,-122.374
309900,3,2.5,2020,26670,2,3,7,0,1987,98003,47.2597,-122.31
525000,4,2.75,2300,26650,1,4,8,0,1950,98177,47.7771,-122.362
410000,3,1.75,1530,26642,1,3,7,350,1988,98072,47.7422,-122.097
345000,2,1.5,1800,26615,1,5,7,560,1987,98092,47.302,-122.123
365000,3,2,2140,26600,1,4,7,0,1983,98031,47.4066,-122.169
270000,3,2.25,2080,26574,1,3,7,700,1993,98002,47.2846,-122.192
530000,3,2,2330,26571,2.5,3,8,0,1987,98005,47.6009,-122.158
1.73E+06,5,3.5,5000,26540,2,3,10,1590,2008,98040,47.5665,-122.21
550000,3,2.25,1950,26500,1,4,8,380,1965,98006,47.5784,-122.179
525000,3,1.75,2870,26500,1.5,3,8,0,1948,98166,47.4485,-122.355
480000,2,1.5,1008,26487,1,4,6,0,1943,98070,47.3853,-122.479
510000,3,1.75,2170,26460,1,3,8,720,1986,98074,47.6147,-122.045
475000,3,1.75,1850,26445,1,4,7,0,1962,98010,47.3412,-122.051
825000,3,2.5,3280,26413,1,3,11,610,1985,98074,47.6395,-122.05
368500,4,2.75,2500,26400,1,3,8,720,1977,98031,47.3444,-122.084
390000,3,2.5,1410,26375,1,3,6,0,1992,98077,47.7432,-122.076
635000,3,2.5,3610,26359,1,3,8,1660,1998,98053,47.6306,-121.968
325000,3,1.75,2250,26337,1,3,8,0,1980,98092,47.3032,-122.123
385000,2,1,830,26329,1,4,6,0,1928,98070,47.4012,-122.425
157000,1,1,870,26326,1,3,6,0,1939,98198,47.4152,-122.3
1.50E+06,4,4.25,5020,26319,2,3,12,0,1998,98074,47.6008,-122.01
770000,4,2.75,3820,26300,2,3,9,970,2014,98028,47.7618,-122.261
425000,4,2.25,3680,26266,2,4,9,0,1981,98042,47.3219,-122.085
2.56E+06,4,2.5,5300,26211,2,2,10,730,1923,98105,47.661,-122.269
1.21E+06,4,3.25,4330,26162,2,3,11,0,1997,98074,47.6009,-122.011
740000,4,2.25,2860,26136,1,3,8,1220,1977,98005,47.6033,-122.158
250000,3,1,1640,26127,2,3,6,0,1975,98019,47.7656,-121.905
275000,4,1,1080,26114,1.5,5,5,0,1900,98030,47.3834,-122.215
519000,3,1.75,1560,26099,1,4,8,0,1973,98070,47.5023,-122.467
225000,3,1.75,1760,26055,1,3,7,840,1979,98042,47.3664,-122.1
250000,2,1,1110,26051,1,3,6,0,1951,98168,47.4711,-122.291
537000,4,4.25,4883,26040,2,3,10,1024,2006,98092,47.263,-122.216
647500,4,1.75,2060,26036,1,4,8,900,1947,98166,47.4444,-122.351
1.55E+06,3,2.5,4460,26027,2,3,12,0,1992,98033,47.6573,-122.173
299000,4,2.25,2050,26000,2,4,8,0,1977,98042,47.3423,-122.063
1.48E+06,3,3.5,4070,26000,2,3,11,0,1991,98033,47.659,-122.174
545000,4,2.5,2820,25995,2,3,9,0,1998,98010,47.3415,-122.029
670000,4,2.5,2850,25993,2,4,9,0,1989,98056,47.5318,-122.17
540000,3,1.75,2590,25992,1,3,8,620,1968,98029,47.5521,-122.03
571500,4,2.25,2810,25990,2,3,8,950,1959,98001,47.2993,-122.293
700000,5,2.5,2830,25958,1,5,8,1220,1979,98075,47.5896,-122.083
725000,4,2.5,2700,25870,2,4,8,0,1992,98033,47.6934,-122.161
1.61E+06,4,2.75,4270,25807,2,3,11,0,1996,98004,47.5951,-122.206
